player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
C. Pizarro,0,0,0,0,2,0,0,0,0,75,34,0,0,1,0,0,0,forward,SV Werder Bremen,home,1. FC Köln,12/17/2016,42100
M. Kruse,0,2,3,0,1,0,0,0,0,90,46,0,0,1,0,0,0,forward,SV Werder Bremen,home,1. FC Köln,12/17/2016,42100
S. Guirassy,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,1,substitute,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
S. Zoller,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
T. Kessler,0,0,0,0,0,0,0,1,5,90,0,0,0,0,3,0,0,goalkeeper,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
D. Heintz,4,0,2,0,0,0,0,0,0,90,0,0,0,1,0,4,0,defender,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
F. Sörensen,8,0,1,0,0,0,0,0,0,90,0,0,0,1,0,2,0,defender,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
M. Mavraj,10,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
J. Hector,0,1,0,0,4,0,0,0,0,90,53,0,0,0,0,0,1,midfielder,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
K. Rausch,0,4,1,1,1,0,0,0,0,90,36,0,0,1,0,0,0,midfielder,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
M. Höger,0,0,0,0,1,0,0,0,0,90,57,0,0,0,0,0,1,midfielder,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
P. Olkowski,0,0,4,0,5,0,0,0,0,90,24,0,0,0,0,0,0,midfielder,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
A. Modeste,0,0,2,0,3,0,0,0,0,81,23,0,0,2,0,0,1,forward,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
A. Rudnevs,0,0,0,0,0,1,0,0,0,81,21,0,0,3,0,0,0,forward,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
Y. Osako,0,0,2,0,2,0,0,0,0,90,39,0,0,1,0,0,0,forward,1. FC Köln,away,SV Werder Bremen,12/17/2016,42100
Borja Mayoral,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
D. Benaglio,0,0,0,0,0,0,0,0,6,90,0,0,0,0,1,0,0,goalkeeper,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
J. Bruma,9,0,1,0,0,1,0,0,0,90,0,0,0,1,0,0,0,defender,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
Luiz Gustavo,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
Ricardo Rodríguez,4,1,1,0,1,0,0,0,0,90,0,0,0,0,0,5,0,defender,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
D. Caligiuri,0,0,4,0,4,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
J. Guilavogui,0,0,3,0,1,0,0,0,0,90,31,0,0,1,0,0,1,midfielder,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
M. Arnold,0,0,4,0,6,0,0,0,0,90,18,0,0,1,0,0,0,midfielder,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
P. Seguin,0,0,0,0,1,0,0,0,0,88,28,0,0,2,0,0,0,midfielder,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
Y. Gerhardt,0,0,0,0,0,0,0,0,0,90,24,0,0,0,0,0,0,midfielder,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
J. Draxler,0,3,1,0,1,0,1,0,0,90,27,0,0,1,0,0,0,forward,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
M. Gomez,0,0,2,0,2,0,0,0,0,88,19,0,0,5,0,0,1,forward,VfL Wolfsburg,home,Eintracht Frankfurt,12/17/2016,26967
A. Barkok,0,0,3,0,1,0,0,0,0,32,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
A. Meier,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
S. Tarashaj,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
L. Hrádecky,0,0,0,0,0,0,0,1,8,90,0,0,0,0,2,0,0,goalkeeper,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
D. Abraham,3,0,1,0,3,0,0,0,0,90,0,0,0,0,0,0,1,defender,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
J. Vallejo,5,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
M. Hector,1,0,1,0,0,0,0,0,0,58,0,0,0,0,0,2,0,defender,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
B. Oczipka,0,0,1,0,1,0,0,0,0,90,52,0,0,0,0,0,0,midfielder,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
M. Hasebe,0,0,0,0,1,0,0,0,0,90,50,0,0,0,0,0,0,midfielder,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
O. Mascarell,0,0,3,0,0,0,0,0,0,90,65,0,0,0,0,0,1,midfielder,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
S. Huszti,0,0,1,0,0,0,0,0,0,45,32,0,0,0,0,0,1,midfielder,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
A. Rebic,0,0,3,0,4,0,0,0,0,76,28,0,0,1,0,0,1,forward,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
B. Hrgota,0,0,3,0,3,0,0,0,0,90,26,0,0,0,0,0,0,forward,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
M. Fabián,0,2,2,0,2,0,0,0,0,90,29,0,0,2,0,0,0,forward,Eintracht Frankfurt,away,VfL Wolfsburg,12/17/2016,26967
A. Colak,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
F. Jungwirth,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
V. Obinna,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
M. Esser,0,0,0,0,0,0,0,1,15,90,0,0,0,0,1,0,0,goalkeeper,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
A. Fedetskyy,3,0,1,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
A. Sulu,7,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
F. Holland,5,0,2,0,2,0,0,0,0,90,0,0,0,0,0,5,0,defender,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
P. Niemeyer,6,0,0,0,0,0,0,0,0,78,0,0,0,1,0,2,0,defender,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
J. Gondorf,0,2,2,1,3,0,0,0,0,90,18,0,0,2,0,0,0,midfielder,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
J. Rosenthal,0,0,2,0,0,0,0,0,0,65,19,0,0,2,0,0,1,midfielder,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
M. Heller,0,0,2,0,0,0,0,0,0,90,14,0,0,0,0,0,0,midfielder,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
M. Vrancic,0,1,0,1,1,0,0,0,0,90,37,0,0,2,0,0,0,midfielder,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
S. Sirigu,0,0,3,0,1,0,0,0,0,90,21,0,0,0,0,0,0,midfielder,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
S. Schipplock,0,0,3,0,1,0,0,0,0,89,16,0,0,0,0,0,0,forward,SV Darmstadt 98,home,FC Bayern München,12/18/2016,17400
F. Ribéry,0,0,2,0,1,0,0,0,0,21,0,0,0,0,0,0,0,substitute,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
J. Kimmich,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,substitute,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
Renato Sanches,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
M. Neuer,0,0,0,0,0,0,0,0,7,90,0,0,0,0,2,0,0,goalkeeper,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
D. Alaba,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
Javi Martínez,2,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
M. Hummels,1,0,1,0,1,0,0,0,0,90,0,0,0,1,0,1,1,defender,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
Rafinha,1,0,1,0,3,0,0,0,0,90,0,0,0,0,0,1,0,defender,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
A. Vidal,0,0,1,0,0,0,0,0,0,69,91,0,0,1,0,0,0,midfielder,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
Thiago Alcántara,0,0,4,0,0,0,1,0,0,90,95,0,0,0,0,0,0,midfielder,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
X. Alonso,0,0,1,0,3,0,0,0,0,90,108,0,0,1,0,0,1,midfielder,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
Douglas Costa,0,1,0,0,1,1,0,0,0,89,50,0,0,2,0,0,0,forward,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
R. Lewandowski,0,0,1,1,2,0,0,0,0,90,22,0,0,3,0,0,0,forward,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
T. Müller,0,0,0,0,1,0,0,0,0,80,37,0,0,3,0,0,0,forward,FC Bayern München,away,SV Darmstadt 98,12/18/2016,17400
J. Brandt,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
K. Havertz,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
Wendell,0,0,2,0,2,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
B. Leno,0,0,0,0,0,0,0,2,10,90,0,0,0,0,5,0,0,goalkeeper,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
A. Dragovic,6,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
D. da Costa,1,0,0,0,1,0,0,0,0,45,0,0,0,0,0,1,0,defender,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
J. Tah,0,0,3,0,2,0,0,0,0,90,0,0,0,1,0,2,0,defender,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
T. Jedvaj,4,0,1,0,1,0,0,0,0,82,0,0,0,0,0,2,1,defender,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
A. Mehmedi,0,0,2,0,2,1,0,0,0,90,35,0,0,1,0,0,0,midfielder,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
C. Aránguiz,0,0,2,0,1,0,0,0,0,49,32,0,1,0,0,0,0,midfielder,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
H. Calhanoglu,0,0,2,0,3,0,0,0,0,90,74,0,0,0,0,0,0,midfielder,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
J. Baumgartlinger,0,0,1,0,0,0,0,0,0,45,31,0,0,1,0,0,0,midfielder,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
K. Kampl,0,0,1,0,0,0,0,0,0,90,70,0,0,1,0,0,0,midfielder,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
Chicharito,0,0,0,0,1,0,0,0,0,90,24,0,0,0,0,0,0,forward,Bayer 04 Leverkusen,home,FC Ingolstadt 04,12/18/2016,25075
L. Hinterseer,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
T. Levels,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
M. Hansen,0,0,0,0,0,0,0,1,4,90,0,0,0,0,2,0,0,goalkeeper,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
M. Matip,10,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
M. Tisserand,8,0,3,0,0,0,0,0,0,90,0,0,0,1,0,1,1,defender,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
Roger,5,0,0,0,1,0,0,0,0,90,0,0,0,1,0,0,0,defender,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
A. Cohen,0,0,3,0,0,1,0,0,0,90,29,0,0,3,0,0,0,midfielder,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
A. Morales,0,0,1,0,3,1,0,0,0,90,38,0,0,1,0,0,0,midfielder,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
F. Hadergjonaj,0,0,1,0,2,0,0,0,0,90,26,0,0,0,0,0,0,midfielder,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
M. Suttner,0,2,0,0,0,0,1,0,0,90,35,0,0,0,0,0,0,midfielder,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
A. Jung,0,0,1,0,4,0,0,0,0,89,37,0,0,0,0,0,0,forward,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
D. Lezcano,0,0,3,0,5,0,0,0,0,75,23,0,0,3,0,0,0,forward,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
P. Groß,0,1,2,1,1,0,1,0,0,75,53,0,0,2,0,0,0,forward,FC Ingolstadt 04,away,Bayer 04 Leverkusen,12/18/2016,25075
A. Schürrle,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
G. Castro,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,substitute,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
Sven Bender,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
R. Weidenfeller,0,0,0,0,0,0,0,1,3,90,0,0,0,0,2,0,0,goalkeeper,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
M. Bartra,1,0,1,0,0,0,0,0,0,45,0,0,0,0,0,1,0,defender,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
M. Ginter,2,0,1,0,1,0,0,0,0,90,0,0,0,2,0,1,0,defender,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
M. Merino,2,0,3,0,3,0,0,0,0,90,0,0,0,1,0,6,0,defender,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
Christian Pulisic,0,0,1,0,1,0,0,0,0,90,27,0,0,1,0,0,0,midfielder,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
J. Weigl,0,0,0,0,2,0,0,0,0,90,116,0,0,0,0,0,0,midfielder,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
M. Götze,0,1,0,0,2,0,0,0,0,90,95,0,0,1,0,0,0,midfielder,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
M. Schmelzer,0,0,1,0,2,0,0,0,0,90,55,0,0,0,0,0,0,midfielder,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
O. Dembélé,0,3,1,0,5,1,0,0,0,81,39,0,0,1,0,0,0,forward,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
P. Aubameyang,0,0,0,2,0,0,0,0,0,90,13,0,0,7,0,0,0,forward,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
S. Kagawa,0,1,2,0,2,0,1,0,0,71,22,0,0,2,0,0,1,forward,Borussia Dortmund,home,FC Augsburg,12/20/2016,81360
G. Kacar,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
H. Altintop,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
M. Feulner,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
M. Hitz,0,0,0,0,0,0,0,1,12,90,0,0,0,0,7,0,0,goalkeeper,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
J. Gouweleeuw,5,0,6,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
K. Stafylidis,5,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,1,defender,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
M. Hinteregger,9,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
P. Verhaegh,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
D. Baier,0,0,2,0,2,0,0,0,0,90,29,0,0,0,0,0,1,midfielder,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
D. Kohr,0,0,2,0,3,0,0,0,0,78,28,0,0,0,0,0,0,midfielder,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
G. Teigl,0,0,0,0,1,0,0,0,0,90,12,0,0,0,0,0,0,midfielder,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
J. Morávek,0,0,5,0,0,0,0,0,0,73,20,0,0,0,0,0,0,midfielder,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
J. Schmid,0,2,1,0,0,0,0,0,0,90,23,0,0,0,0,0,0,midfielder,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
Ji Dong-Won,0,0,1,0,3,1,0,0,0,89,23,0,0,3,0,0,0,forward,FC Augsburg,away,Borussia Dortmund,12/20/2016,81360
A. Hahn,0,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
J. Drmic,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
Y. Sommer,0,0,0,0,0,0,0,2,7,90,0,0,0,0,5,0,0,goalkeeper,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
A. Christensen,4,0,2,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
J. Vestergaard,4,0,0,0,0,0,0,0,0,90,0,0,0,2,0,2,0,defender,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
N. Elvedi,0,0,1,0,0,0,0,0,0,82,0,0,0,0,0,2,0,defender,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
J. Korb,0,0,2,0,1,0,0,0,0,90,33,0,0,0,0,0,0,midfielder,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
M. Dahoud,0,0,2,0,5,0,0,0,0,90,70,0,0,1,0,0,0,midfielder,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
O. Wendt,0,3,2,0,1,0,0,0,0,90,55,0,0,1,0,0,0,midfielder,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
T. Strobl,0,0,2,0,2,0,0,0,0,90,78,0,0,1,0,0,0,midfielder,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
L. Stindl,0,0,3,0,4,0,0,0,0,72,49,0,0,4,0,0,1,forward,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
Raffael,0,2,1,0,3,0,0,0,0,90,46,0,0,0,0,0,0,forward,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
T. Hazard,0,0,1,0,1,1,0,0,0,90,40,0,0,4,0,0,0,forward,Borussia Mönchengladbach,home,VfL Wolfsburg,12/20/2016,47067
Borja Mayoral,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
J. Blaszczykowski,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
R. Knoche,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,substitute,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
D. Benaglio,0,0,0,0,0,0,0,1,10,90,0,0,0,0,3,0,0,goalkeeper,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
J. Bruma,5,0,3,0,0,0,0,0,0,90,0,0,0,0,0,3,1,defender,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
J. Horn,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
Luiz Gustavo,5,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
D. Caligiuri,0,0,1,0,1,1,0,0,0,90,28,0,0,4,0,0,0,midfielder,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
J. Guilavogui,0,0,5,0,2,0,0,0,0,90,34,0,0,0,0,0,0,midfielder,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
M. Arnold,0,3,2,1,5,0,1,0,0,90,37,0,0,2,0,0,1,midfielder,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
P. Seguin,0,0,3,0,1,0,0,0,0,83,19,0,0,1,0,0,0,midfielder,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
Y. Gerhardt,0,0,2,0,4,0,0,0,0,90,41,0,0,1,0,0,0,midfielder,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
J. Draxler,0,3,0,0,3,0,1,0,0,89,45,0,0,3,0,0,0,forward,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
M. Gomez,0,0,2,0,1,1,0,0,0,87,32,0,0,1,0,0,0,forward,VfL Wolfsburg,away,Borussia Mönchengladbach,12/20/2016,47067
A. Barkok,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
S. Huszti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
S. Tarashaj,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
L. Hrádecky,0,0,0,0,0,0,0,0,4,90,0,0,0,0,6,0,0,goalkeeper,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
B. Oczipka,3,1,1,0,0,0,0,0,0,90,0,0,0,1,0,5,0,defender,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
D. Abraham,2,0,2,0,2,0,1,0,0,90,0,0,0,0,0,1,0,defender,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
J. Vallejo,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
T. Chandler,1,0,1,0,0,0,0,0,0,90,0,0,0,2,0,3,0,defender,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
A. Rebic,0,0,4,0,2,0,0,0,0,67,19,0,0,0,0,0,1,midfielder,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
M. Fabián,0,5,2,0,0,0,0,0,0,90,36,0,0,1,0,0,0,midfielder,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
M. Gacinovic,0,0,0,0,2,0,0,0,0,70,14,0,0,0,0,0,0,midfielder,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
M. Hasebe,0,0,0,0,1,0,0,0,0,90,62,0,0,0,0,0,0,midfielder,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
O. Mascarell,0,0,1,0,1,0,0,0,0,90,47,0,0,1,0,0,1,midfielder,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
B. Hrgota,0,0,1,0,0,2,1,0,0,89,16,0,0,2,0,0,1,forward,Eintracht Frankfurt,home,1. FSV Mainz 05,12/20/2016,48500
A. Seydel,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
L. Öztunali,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
Jonas Lössl,0,0,0,0,0,0,0,3,4,90,0,0,0,0,1,0,0,goalkeeper,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
A. Hack,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
D. Brosinski,2,1,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
G. Donati,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
S. Bell,2,0,0,0,1,0,0,0,0,90,0,0,0,1,0,1,0,defender,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
D. Latza,0,0,0,0,2,0,0,0,0,90,41,0,0,2,0,0,0,midfielder,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
J. Gbamin,0,0,2,0,2,0,0,0,0,90,28,0,0,2,0,0,0,midfielder,1. FSV Mainz 05,away,Eintracht Frankfurt,12/20/2016,48500
