player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
D. Godín,2,0,2,0,1,0,0,0,0,90,0,0,0,4,0,1,0,defender,Atlético de Madrid,home,Alavés,8/21/2016,36421
Filipe Luis,1,0,0,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Atlético de Madrid,home,Alavés,8/21/2016,36421
Juanfran,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Atlético de Madrid,home,Alavés,8/21/2016,36421
S. Savic,3,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Atlético de Madrid,home,Alavés,8/21/2016,36421
Gabi,0,5,1,0,4,0,0,0,0,58,53,0,0,1,0,0,0,midfielder,Atlético de Madrid,home,Alavés,8/21/2016,36421
Koke,0,10,0,0,3,0,0,0,0,90,65,0,0,1,0,0,0,midfielder,Atlético de Madrid,home,Alavés,8/21/2016,36421
S. Ñíguez,0,0,1,0,0,0,0,0,0,90,39,0,0,2,0,0,0,midfielder,Atlético de Madrid,home,Alavés,8/21/2016,36421
Tiago,0,0,1,0,0,0,0,0,0,45,30,0,0,1,0,0,0,midfielder,Atlético de Madrid,home,Alavés,8/21/2016,36421
Y. Carrasco,0,2,0,0,1,0,0,0,0,71,38,0,0,2,0,0,0,midfielder,Atlético de Madrid,home,Alavés,8/21/2016,36421
K. Gameiro,0,0,0,0,0,1,0,0,0,90,16,1,0,5,0,0,0,forward,Atlético de Madrid,home,Alavés,8/21/2016,36421
C. Santos,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,substitute,Alavés,away,Atlético de Madrid,8/21/2016,36421
V. Camarasa,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,1,substitute,Alavés,away,Atlético de Madrid,8/21/2016,36421
V. Laguardia,0,0,2,0,1,0,0,0,0,78,0,0,0,0,0,0,1,substitute,Alavés,away,Atlético de Madrid,8/21/2016,36421
F. Pacheco,0,0,0,0,0,0,0,1,18,90,0,0,0,0,5,0,0,goalkeeper,Alavés,away,Atlético de Madrid,8/21/2016,36421
Alexis,9,0,0,0,0,0,1,0,0,90,0,0,0,0,0,1,0,defender,Alavés,away,Atlético de Madrid,8/21/2016,36421
Kiko Femenía,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Alavés,away,Atlético de Madrid,8/21/2016,36421
Raúl García,5,1,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Alavés,away,Atlético de Madrid,8/21/2016,36421
Zou,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,defender,Alavés,away,Atlético de Madrid,8/21/2016,36421
D. Torres,0,0,0,0,0,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Alavés,away,Atlético de Madrid,8/21/2016,36421
Edgar Méndez,0,0,4,0,2,0,0,0,0,90,20,0,0,0,0,0,1,midfielder,Alavés,away,Atlético de Madrid,8/21/2016,36421
Ibai Gómez,0,1,1,0,0,0,0,0,0,90,23,0,0,1,0,0,1,midfielder,Alavés,away,Atlético de Madrid,8/21/2016,36421
Manu García,0,0,2,0,1,1,0,0,0,90,34,0,0,1,0,0,0,midfielder,Alavés,away,Atlético de Madrid,8/21/2016,36421
N. Krsticic,0,0,2,0,1,0,0,0,0,65,11,0,0,0,0,0,0,midfielder,Alavés,away,Atlético de Madrid,8/21/2016,36421
G. Toquero,0,0,2,0,2,0,0,0,0,80,13,0,0,0,0,0,0,forward,Alavés,away,Atlético de Madrid,8/21/2016,36421
Guidetti,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Celta de Vigo,home,Leganés,8/22/2016,16578
Pablo Hernández,0,0,0,0,2,0,0,0,0,24,0,0,0,0,0,0,1,substitute,Celta de Vigo,home,Leganés,8/22/2016,16578
Señé,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Celta de Vigo,home,Leganés,8/22/2016,16578
Sergio Álvarez,0,0,0,0,0,0,0,1,9,90,0,0,0,0,5,0,0,goalkeeper,Celta de Vigo,home,Leganés,8/22/2016,16578
F. Roncaglia,2,0,2,0,0,0,0,0,0,90,0,0,0,0,0,4,1,defender,Celta de Vigo,home,Leganés,8/22/2016,16578
Hugo Mallo,0,0,1,0,1,0,0,0,0,90,0,0,0,1,0,3,1,defender,Celta de Vigo,home,Leganés,8/22/2016,16578
Jonny,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,6,0,defender,Celta de Vigo,home,Leganés,8/22/2016,16578
Sergi Gómez,1,0,0,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,Celta de Vigo,home,Leganés,8/22/2016,16578
D. Wass,0,3,0,0,1,0,0,0,0,66,50,0,0,0,0,0,0,midfielder,Celta de Vigo,home,Leganés,8/22/2016,16578
Marcelo Díaz,0,0,0,0,1,0,0,0,0,78,64,0,0,0,0,0,0,midfielder,Celta de Vigo,home,Leganés,8/22/2016,16578
Orellana,0,3,0,0,0,0,0,0,0,90,49,0,0,2,0,0,0,midfielder,Celta de Vigo,home,Leganés,8/22/2016,16578
P. Sisto,0,0,1,0,2,0,0,0,0,66,29,0,0,1,0,0,0,midfielder,Celta de Vigo,home,Leganés,8/22/2016,16578
Theo Bongonda,0,1,0,0,1,0,0,0,0,90,22,0,0,0,0,0,0,midfielder,Celta de Vigo,home,Leganés,8/22/2016,16578
Iago Aspas,0,1,0,0,3,0,0,0,0,90,28,0,0,2,0,0,1,forward,Celta de Vigo,home,Leganés,8/22/2016,16578
D. Machís,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,substitute,Leganés,away,Celta de Vigo,8/22/2016,16578
P. Insúa,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,substitute,Leganés,away,Celta de Vigo,8/22/2016,16578
Rubén Pérez,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Leganés,away,Celta de Vigo,8/22/2016,16578
Jon Serantes,0,0,0,0,0,0,0,0,10,90,0,0,0,0,2,0,0,goalkeeper,Leganés,away,Celta de Vigo,8/22/2016,16578
Adrián Marín,1,0,1,0,0,0,0,0,0,62,0,0,0,1,0,2,1,defender,Leganés,away,Celta de Vigo,8/22/2016,16578
Bustinza,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Leganés,away,Celta de Vigo,8/22/2016,16578
Diego Rico,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,5,0,defender,Leganés,away,Celta de Vigo,8/22/2016,16578
Martín,7,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Leganés,away,Celta de Vigo,8/22/2016,16578
Víctor Díaz,6,0,1,0,0,1,0,0,0,90,0,0,0,1,0,6,0,defender,Leganés,away,Celta de Vigo,8/22/2016,16578
Alberto,0,0,1,0,0,0,0,0,0,90,32,0,0,1,0,0,0,midfielder,Leganés,away,Celta de Vigo,8/22/2016,16578
D. Timor,0,2,1,1,0,0,0,0,0,81,36,0,1,2,0,0,0,midfielder,Leganés,away,Celta de Vigo,8/22/2016,16578
Gabriel,0,0,3,0,1,0,0,0,0,90,34,0,0,1,0,0,0,midfielder,Leganés,away,Celta de Vigo,8/22/2016,16578
Unai López,0,2,1,0,1,0,0,0,0,90,41,0,0,1,0,0,0,midfielder,Leganés,away,Celta de Vigo,8/22/2016,16578
Guerrero,0,0,2,0,1,0,0,0,0,73,23,0,0,2,0,0,0,forward,Leganés,away,Celta de Vigo,8/22/2016,16578
Rafa Mir,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Valencia CF,home,Las Palmas,8/22/2016,37144
S. Mustafi,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Valencia CF,home,Las Palmas,8/22/2016,37144
Z. Bakkali,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Valencia CF,home,Las Palmas,8/22/2016,37144
Mat Ryan,0,0,0,0,0,0,0,4,5,90,0,0,0,0,0,0,0,goalkeeper,Valencia CF,home,Las Palmas,8/22/2016,37144
A. Abdennour,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Valencia CF,home,Las Palmas,8/22/2016,37144
José Gayá,0,0,1,0,2,0,0,0,0,90,0,0,0,1,0,2,0,defender,Valencia CF,home,Las Palmas,8/22/2016,37144
M. Montoya,1,0,1,0,2,0,0,0,0,67,0,0,0,1,0,3,0,defender,Valencia CF,home,Las Palmas,8/22/2016,37144
Rúben Vezo,1,0,1,0,0,0,1,0,0,45,0,0,0,0,0,1,0,defender,Valencia CF,home,Las Palmas,8/22/2016,37144
D. Parejo,0,12,1,1,2,0,1,0,0,90,74,0,0,2,0,0,0,midfielder,Valencia CF,home,Las Palmas,8/22/2016,37144
E. Pérez,0,0,5,0,4,0,0,0,0,86,57,0,0,1,0,0,0,midfielder,Valencia CF,home,Las Palmas,8/22/2016,37144
João Cancelo,0,0,1,0,1,0,0,0,0,90,42,0,0,2,0,0,0,midfielder,Valencia CF,home,Las Palmas,8/22/2016,37144
Santi Mina,0,0,1,0,3,2,0,0,0,90,25,0,0,4,0,0,1,midfielder,Valencia CF,home,Las Palmas,8/22/2016,37144
Á. Medrán,0,0,2,0,1,0,0,0,0,90,48,0,0,2,0,0,1,midfielder,Valencia CF,home,Las Palmas,8/22/2016,37144
Paco Alcácer,0,0,1,0,0,0,0,0,0,90,21,0,0,2,0,0,0,forward,Valencia CF,home,Las Palmas,8/22/2016,37144
Momo,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,substitute,Las Palmas,away,Valencia CF,8/22/2016,37144
Montoro,0,0,0,0,1,0,0,0,0,28,0,0,0,0,0,0,0,substitute,Las Palmas,away,Valencia CF,8/22/2016,37144
S. Araujo,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Las Palmas,away,Valencia CF,8/22/2016,37144
Javi Varas,0,0,0,0,0,0,0,2,10,90,0,0,0,0,6,0,0,goalkeeper,Las Palmas,away,Valencia CF,8/22/2016,37144
Dani Castellano,3,0,2,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Las Palmas,away,Valencia CF,8/22/2016,37144
David García,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Las Palmas,away,Valencia CF,8/22/2016,37144
Míchel Macedo,4,0,0,0,0,0,1,0,0,90,0,0,0,0,0,5,0,defender,Las Palmas,away,Valencia CF,8/22/2016,37144
P. Bigas,7,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Las Palmas,away,Valencia CF,8/22/2016,37144
Jonathan Viera,0,1,1,0,2,1,0,0,0,84,45,1,0,1,0,0,0,midfielder,Las Palmas,away,Valencia CF,8/22/2016,37144
K. Boateng,0,0,3,0,1,1,0,0,0,60,22,0,0,1,0,0,1,midfielder,Las Palmas,away,Valencia CF,8/22/2016,37144
N. El Zhar,0,0,3,0,2,0,1,0,0,90,24,0,0,0,0,0,0,midfielder,Las Palmas,away,Valencia CF,8/22/2016,37144
Roque Mesa,0,0,1,0,0,0,0,0,0,90,53,0,0,0,0,0,0,midfielder,Las Palmas,away,Valencia CF,8/22/2016,37144
Vicente Gómez,0,0,1,0,0,0,0,0,0,62,32,0,0,0,0,0,0,midfielder,Las Palmas,away,Valencia CF,8/22/2016,37144
M. Livaja,0,0,6,0,4,2,0,0,0,90,11,0,0,3,0,0,1,forward,Las Palmas,away,Valencia CF,8/22/2016,37144
Charly Musonda,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
Dani Ceballos,0,0,1,0,2,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
Á. Cejudo,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
A. Adán,0,0,0,0,0,0,0,0,10,90,0,0,0,0,1,0,0,goalkeeper,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
A. Mandi,1,0,1,0,1,0,0,0,0,90,0,0,0,1,0,0,0,defender,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
C. Piccini,2,0,4,0,0,0,0,0,0,84,0,0,0,1,0,3,0,defender,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
G. Pezzella,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
R. Durmisi,1,1,1,0,1,0,0,0,0,90,0,0,0,1,0,3,0,defender,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
F. Gutiérrez,0,4,4,0,2,0,0,0,0,77,24,0,0,1,0,0,0,midfielder,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
Fabián Ruiz,0,0,0,0,0,0,0,0,0,67,54,0,0,0,0,0,0,midfielder,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
Petros,0,0,2,0,4,0,0,0,0,90,59,0,0,1,0,0,0,midfielder,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
A. Sanabria,0,0,3,0,2,0,0,0,0,90,23,0,0,2,0,0,0,forward,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
Joaquín,0,8,2,0,1,0,0,0,0,90,48,0,0,0,0,0,0,forward,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
R. Castro,0,0,0,0,0,0,0,0,0,90,27,0,0,1,0,0,0,forward,Real Betis,home,Deportivo de La Coruña,8/26/2016,34543
Borja Valle,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
C. Borges,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Luisinho,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Germán Lux,0,0,0,0,0,0,0,0,7,90,0,0,0,0,5,0,0,goalkeeper,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Fernando Navarro,6,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Juanfran,4,0,2,0,1,0,0,0,0,90,0,0,0,0,0,3,1,defender,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Raúl Albentosa,4,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Sidnei,12,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Bruno Gama,0,0,2,0,3,0,0,0,0,78,24,0,0,4,0,0,0,midfielder,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
E. Colak,0,0,2,0,2,0,0,0,0,90,38,0,0,1,0,0,0,midfielder,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
F. Fajr,0,2,2,1,2,0,0,0,0,90,37,0,0,1,0,0,0,midfielder,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Guilherme,0,0,3,0,4,0,0,0,0,63,19,0,0,0,0,0,0,midfielder,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
P. Mosquera,0,0,1,0,1,0,0,0,0,90,59,0,0,0,0,0,1,midfielder,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
F. Andone,0,0,3,0,4,0,0,0,0,88,13,0,0,1,0,0,0,forward,Deportivo de La Coruña,away,Real Betis,8/26/2016,34543
Felipe Caicedo,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Espanyol,home,Málaga,8/26/2016,17725
Pape Diop,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,substitute,Espanyol,home,Málaga,8/26/2016,17725
Reyes,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Espanyol,home,Málaga,8/26/2016,17725
Roberto,0,0,0,0,0,0,0,2,6,90,0,0,0,0,1,0,0,goalkeeper,Espanyol,home,Málaga,8/26/2016,17725
Javi López,3,0,3,0,2,0,0,0,0,90,0,0,0,0,0,7,0,defender,Espanyol,home,Málaga,8/26/2016,17725
Víctor Sánchez,7,1,3,0,2,0,0,0,0,90,0,0,0,0,0,5,0,defender,Espanyol,home,Málaga,8/26/2016,17725
Álvaro González,7,0,1,0,0,0,0,0,0,90,0,0,0,2,0,0,1,defender,Espanyol,home,Málaga,8/26/2016,17725
Ó. Duarte,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Espanyol,home,Málaga,8/26/2016,17725
Hernán Pérez,0,0,1,0,2,0,0,0,0,70,20,0,0,1,0,0,0,midfielder,Espanyol,home,Málaga,8/26/2016,17725
Javi Fuego,0,0,2,0,2,0,0,0,0,90,33,0,0,0,0,0,0,midfielder,Espanyol,home,Málaga,8/26/2016,17725
M. Roca,0,0,1,0,2,0,0,0,0,87,37,0,0,0,0,0,0,midfielder,Espanyol,home,Málaga,8/26/2016,17725
P. Piatti,0,1,3,0,2,0,1,0,0,90,25,0,0,0,0,0,1,midfielder,Espanyol,home,Málaga,8/26/2016,17725
Gerard Moreno,0,0,4,0,2,2,0,0,0,90,33,0,0,3,0,0,0,forward,Espanyol,home,Málaga,8/26/2016,17725
Leo Baptistao,0,0,1,0,2,0,1,0,0,64,10,0,0,0,0,0,0,forward,Espanyol,home,Málaga,8/26/2016,17725
Charles,0,0,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,substitute,Málaga,away,Espanyol,8/26/2016,17725
M. Torres,0,0,2,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Málaga,away,Espanyol,8/26/2016,17725
Y. En-Nesyri,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Málaga,away,Espanyol,8/26/2016,17725
C. Kameni,0,0,0,0,0,0,0,2,9,90,0,0,0,0,0,0,1,goalkeeper,Málaga,away,Espanyol,8/26/2016,17725
Bakary Koné,3,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Málaga,away,Espanyol,8/26/2016,17725
Diego Llorente,1,0,0,0,1,1,0,0,0,90,0,0,0,1,0,1,0,defender,Málaga,away,Espanyol,8/26/2016,17725
F. Ricca,4,0,1,0,1,0,0,0,0,45,0,0,0,0,0,0,1,defender,Málaga,away,Espanyol,8/26/2016,17725
R. Rosales,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Málaga,away,Espanyol,8/26/2016,17725
I. Camacho,0,0,3,0,3,0,1,0,0,90,33,0,0,0,0,0,1,midfielder,Málaga,away,Espanyol,8/26/2016,17725
Jony,0,0,1,0,2,0,0,0,0,90,22,0,0,0,0,0,0,midfielder,Málaga,away,Espanyol,8/26/2016,17725
Juanpi,0,4,2,0,4,0,0,0,0,90,35,0,0,1,0,0,0,midfielder,Málaga,away,Espanyol,8/26/2016,17725
Keko,0,0,4,0,3,0,0,0,0,77,12,0,0,1,0,0,0,midfielder,Málaga,away,Espanyol,8/26/2016,17725
Recio,0,0,0,0,3,0,0,0,0,56,27,0,0,0,0,0,0,midfielder,Málaga,away,Espanyol,8/26/2016,17725
S. Ramírez,0,0,1,1,1,0,0,0,0,90,25,0,0,2,0,0,0,forward,Málaga,away,Espanyol,8/26/2016,17725
F. Lejeune,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Eibar,home,Valencia CF,8/27/2016,4419
R. Peña,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Eibar,home,Valencia CF,8/27/2016,4419
Sergi Enrich,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,substitute,Eibar,home,Valencia CF,8/27/2016,4419
A. Riesgo,0,0,0,0,0,0,0,0,12,90,0,0,0,0,3,0,0,goalkeeper,Eibar,home,Valencia CF,8/27/2016,4419
A. Capa,2,0,2,0,0,0,0,0,0,90,0,0,0,0,0,4,0,defender,Eibar,home,Valencia CF,8/27/2016,4419
A. Gálvez,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Eibar,home,Valencia CF,8/27/2016,4419
A. Luna,4,0,1,0,1,0,0,0,0,90,0,0,0,0,0,1,1,defender,Eibar,home,Valencia CF,8/27/2016,4419
Iván Ramis,2,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,0,defender,Eibar,home,Valencia CF,8/27/2016,4419
Bebé,0,0,1,0,1,0,0,0,0,65,9,0,0,2,0,0,0,midfielder,Eibar,home,Valencia CF,8/27/2016,4419
Dani García,0,0,1,0,0,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,Eibar,home,Valencia CF,8/27/2016,4419
G. Escalante,0,0,1,0,2,0,0,0,0,90,18,0,0,0,0,0,0,midfielder,Eibar,home,Valencia CF,8/27/2016,4419
Jota,0,0,2,0,1,0,0,0,0,79,13,0,0,0,0,0,0,midfielder,Eibar,home,Valencia CF,8/27/2016,4419
Pedro León,0,6,0,2,1,1,0,0,0,90,14,0,0,5,0,0,0,midfielder,Eibar,home,Valencia CF,8/27/2016,4419
Kike,0,0,2,0,2,0,0,0,0,90,19,0,0,1,0,0,1,forward,Eibar,home,Valencia CF,8/27/2016,4419
Rafa Mir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Valencia CF,away,Eibar,8/27/2016,4419
Z. Bakkali,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Valencia CF,away,Eibar,8/27/2016,4419
Á. Medrán,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Valencia CF,away,Eibar,8/27/2016,4419
Mat Ryan,0,0,0,0,0,0,0,1,9,90,0,0,0,0,5,0,0,goalkeeper,Valencia CF,away,Eibar,8/27/2016,4419
A. Abdennour,7,0,1,0,0,0,0,0,0,90,0,0,0,2,0,0,0,defender,Valencia CF,away,Eibar,8/27/2016,4419
A. Santos,6,0,2,0,0,0,0,0,0,90,0,0,0,1,0,3,0,defender,Valencia CF,away,Eibar,8/27/2016,4419
José Gayá,0,0,1,0,2,0,0,0,0,90,0,0,0,0,0,5,0,defender,Valencia CF,away,Eibar,8/27/2016,4419
João Cancelo,2,0,1,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,Valencia CF,away,Eibar,8/27/2016,4419
D. Parejo,0,7,0,1,2,0,0,0,0,90,52,0,0,2,0,0,0,midfielder,Valencia CF,away,Eibar,8/27/2016,4419
E. Pérez,0,0,0,0,2,0,0,0,0,90,44,0,0,0,0,0,1,midfielder,Valencia CF,away,Eibar,8/27/2016,4419
M. Suárez,0,0,1,0,1,0,0,0,0,77,41,0,0,0,0,0,0,midfielder,Valencia CF,away,Eibar,8/27/2016,4419
Nani,0,0,2,0,0,0,0,0,0,90,20,0,0,1,0,0,1,forward,Valencia CF,away,Eibar,8/27/2016,4419
Rodrigo,0,3,1,0,0,0,0,0,0,77,20,0,0,2,0,0,0,forward,Valencia CF,away,Eibar,8/27/2016,4419
Santi Mina,0,0,2,0,3,0,0,0,0,89,22,0,0,1,0,0,0,forward,Valencia CF,away,Eibar,8/27/2016,4419
Buñuel,0,0,1,0,0,0,0,0,0,83,0,0,0,0,0,0,0,substitute,Osasuna,home,Real Sociedad,8/27/2016,16610
K. Kodro,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Osasuna,home,Real Sociedad,8/27/2016,16610
Sergio León,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Osasuna,home,Real Sociedad,8/27/2016,16610
Nauzet,0,0,0,0,0,0,0,2,5,90,0,0,0,0,3,0,0,goalkeeper,Osasuna,home,Real Sociedad,8/27/2016,16610
Carlos Clerc,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Osasuna,home,Real Sociedad,8/27/2016,16610
David García,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Osasuna,home,Real Sociedad,8/27/2016,16610
Javier Flaño,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,defender,Osasuna,home,Real Sociedad,8/27/2016,16610
Miguel Flaño,4,0,1,0,1,0,0,0,0,90,0,0,0,1,0,0,1,defender,Osasuna,home,Real Sociedad,8/27/2016,16610
Unai García,8,0,2,0,1,0,0,0,0,90,0,0,0,1,0,3,1,defender,Osasuna,home,Real Sociedad,8/27/2016,16610
De las Cuevas,0,5,2,0,2,0,0,0,0,90,43,0,0,0,0,0,0,midfielder,Osasuna,home,Real Sociedad,8/27/2016,16610
Fran Mérida,0,5,1,0,2,0,0,0,0,90,41,0,0,2,0,0,0,midfielder,Osasuna,home,Real Sociedad,8/27/2016,16610
Oier,0,0,4,0,3,0,0,0,0,90,32,0,0,0,0,0,0,midfielder,Osasuna,home,Real Sociedad,8/27/2016,16610
Jaime Romero,0,0,0,0,1,0,0,0,0,74,17,0,0,1,0,0,0,forward,Osasuna,home,Real Sociedad,8/27/2016,16610
Oriol Riera,0,0,2,0,2,0,0,0,0,63,22,0,0,1,0,0,0,forward,Osasuna,home,Real Sociedad,8/27/2016,16610
A. Elustondo,0,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,substitute,Real Sociedad,away,Osasuna,8/27/2016,16610
C. Vela,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,substitute,Real Sociedad,away,Osasuna,8/27/2016,16610
M. Bergara,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Real Sociedad,away,Osasuna,8/27/2016,16610
G. Rulli,0,0,0,0,0,0,0,0,14,90,0,0,0,0,3,0,0,goalkeeper,Real Sociedad,away,Osasuna,8/27/2016,16610
Iñigo Martínez,4,0,3,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,Real Sociedad,away,Osasuna,8/27/2016,16610
M. González,4,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,1,defender,Real Sociedad,away,Osasuna,8/27/2016,16610
Yuri,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,3,0,defender,Real Sociedad,away,Osasuna,8/27/2016,16610
Zaldúa,3,0,1,0,1,0,0,0,0,57,0,0,0,0,0,1,0,defender,Real Sociedad,away,Osasuna,8/27/2016,16610
A. Illarramendi,0,0,0,0,3,0,0,0,0,90,43,0,0,0,0,0,0,midfielder,Real Sociedad,away,Osasuna,8/27/2016,16610
D. Zurutuza,0,0,3,0,1,0,0,0,0,90,52,0,0,1,0,0,0,midfielder,Real Sociedad,away,Osasuna,8/27/2016,16610
M. Oyarzabal,0,0,2,0,4,0,1,0,0,83,28,0,0,2,0,0,0,midfielder,Real Sociedad,away,Osasuna,8/27/2016,16610
Rubén Pardo,0,1,0,0,0,0,0,0,0,90,28,0,0,0,0,0,0,midfielder,Real Sociedad,away,Osasuna,8/27/2016,16610
Xabi Prieto,0,0,1,0,0,0,0,0,0,90,32,0,0,0,0,0,0,midfielder,Real Sociedad,away,Osasuna,8/27/2016,16610
Juanmi,0,0,2,0,1,1,0,0,0,66,20,0,0,1,0,0,0,forward,Real Sociedad,away,Osasuna,8/27/2016,16610
J. Rodríguez,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,substitute,Real Madrid,home,Celta de Vigo,8/27/2016,65684
Lucas Vázquez,0,0,1,0,1,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Real Madrid,home,Celta de Vigo,8/27/2016,65684
Mariano,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Real Madrid,home,Celta de Vigo,8/27/2016,65684
