player,CLR,COR,FC,FK,FS,G,GA,GC,GK,MINS,PAS,PEN,R,S,SAV,TA,Y,position,team,field,opponent,kickoff,attendance
G. Laborde,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Bordeaux,away,Rennes,10/16/2016,0
J. Plasil,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Bordeaux,away,Rennes,10/16/2016,0
C. Carrasso,0,0,0,0,0,0,0,1,8,90,0,0,0,0,4,0,0,goalkeeper,Bordeaux,away,Rennes,10/16/2016,0
D. Contento,2,0,2,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Bordeaux,away,Rennes,10/16/2016,0
I. Lewczuk,9,0,0,0,1,0,0,0,0,90,0,0,0,1,0,2,0,defender,Bordeaux,away,Rennes,10/16/2016,0
N. Pallois,11,0,1,0,0,1,0,0,0,90,0,0,0,1,0,3,1,defender,Bordeaux,away,Rennes,10/16/2016,0
Y. Sabaly,1,0,1,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Bordeaux,away,Rennes,10/16/2016,0
A. Ounas,0,0,0,0,2,0,0,0,0,90,27,0,0,0,0,0,1,midfielder,Bordeaux,away,Rennes,10/16/2016,0
G. Sertic,0,0,1,0,0,0,0,0,0,90,69,0,0,0,0,0,0,midfielder,Bordeaux,away,Rennes,10/16/2016,0
J. Toulalan,0,0,1,0,3,0,0,0,0,90,65,0,0,0,0,0,0,midfielder,Bordeaux,away,Rennes,10/16/2016,0
Malcom,0,3,0,0,0,0,1,0,0,73,22,0,0,1,0,0,0,midfielder,Bordeaux,away,Rennes,10/16/2016,0
D. Rolan,0,0,0,0,2,0,0,0,0,82,29,0,0,2,0,0,0,forward,Bordeaux,away,Rennes,10/16/2016,0
J. Menez,0,0,3,0,2,0,0,0,0,88,23,0,0,2,0,0,0,forward,Bordeaux,away,Rennes,10/16/2016,0
A. Nordin,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,substitute,St Etienne,home,Dijon,10/16/2016,25528
H. Saivet,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,substitute,St Etienne,home,Dijon,10/16/2016,25528
N. Roux,0,0,0,0,1,1,0,0,0,29,0,1,0,0,0,0,0,substitute,St Etienne,home,Dijon,10/16/2016,25528
S. Ruffier,0,0,0,0,0,0,0,1,5,90,0,0,0,0,2,0,0,goalkeeper,St Etienne,home,Dijon,10/16/2016,25528
C. M'Bengue,2,0,0,0,1,0,0,0,0,90,0,0,0,1,0,0,0,defender,St Etienne,home,Dijon,10/16/2016,25528
K. Malcuit,1,0,2,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,St Etienne,home,Dijon,10/16/2016,25528
K. Théophile-Catherine,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,3,1,defender,St Etienne,home,Dijon,10/16/2016,25528
L. Perrin,0,0,0,0,2,0,0,0,0,90,0,0,0,0,0,2,0,defender,St Etienne,home,Dijon,10/16/2016,25528
J. Clément,0,0,1,0,0,0,0,0,0,61,60,0,0,0,0,0,0,midfielder,St Etienne,home,Dijon,10/16/2016,25528
J. Veretout,0,6,1,0,0,0,0,0,0,90,77,0,0,3,0,0,0,midfielder,St Etienne,home,Dijon,10/16/2016,25528
V. Pajot,0,0,1,0,1,0,0,0,0,81,55,0,0,0,0,0,0,midfielder,St Etienne,home,Dijon,10/16/2016,25528
A. Søderlund,0,0,1,0,0,0,0,0,0,90,16,0,0,1,0,0,0,forward,St Etienne,home,Dijon,10/16/2016,25528
K. Monnet-Paquet,0,0,1,0,0,0,0,0,0,75,26,0,0,1,0,0,0,forward,St Etienne,home,Dijon,10/16/2016,25528
O. Tannane,0,4,3,0,0,0,0,0,0,90,28,0,0,2,0,0,0,forward,St Etienne,home,Dijon,10/16/2016,25528
A. Belmonte,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,substitute,Dijon,away,St Etienne,10/16/2016,25528
J. Tavares,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,substitute,Dijon,away,St Etienne,10/16/2016,25528
R. Amalfitano,0,0,1,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Dijon,away,St Etienne,10/16/2016,25528
B. Reynet,0,0,0,0,0,0,0,1,17,90,0,0,0,0,2,0,1,goalkeeper,Dijon,away,St Etienne,10/16/2016,25528
C. Varrault,7,0,0,0,2,0,0,0,0,89,0,0,1,0,0,0,0,defender,Dijon,away,St Etienne,10/16/2016,25528
F. Chafik,2,0,0,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,Dijon,away,St Etienne,10/16/2016,25528
Q. Bernard,1,0,2,0,2,0,0,0,0,90,0,0,0,0,0,6,1,defender,Dijon,away,St Etienne,10/16/2016,25528
Á. Lang,7,0,0,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Dijon,away,St Etienne,10/16/2016,25528
F. Balmont,0,0,0,0,0,0,1,0,0,45,26,0,0,1,0,0,0,midfielder,Dijon,away,St Etienne,10/16/2016,25528
J. Gastien,0,0,0,0,1,0,0,0,0,90,24,0,0,1,0,0,0,midfielder,Dijon,away,St Etienne,10/16/2016,25528
M. Abeid,0,0,1,0,0,0,0,0,0,90,35,0,0,0,0,0,0,midfielder,Dijon,away,St Etienne,10/16/2016,25528
F. Sammaritano,0,4,2,0,1,0,0,0,0,88,26,0,0,1,0,0,0,forward,Dijon,away,St Etienne,10/16/2016,25528
L. Diony,0,0,1,0,1,0,0,0,0,90,21,0,0,1,0,0,0,forward,Dijon,away,St Etienne,10/16/2016,25528
P. Lees-Melou,0,0,1,0,1,1,0,0,0,70,21,0,0,1,0,0,0,forward,Dijon,away,St Etienne,10/16/2016,25528
A. Leya Iseka,0,0,1,0,1,0,0,0,0,26,0,0,0,0,0,0,0,substitute,Marseille,home,Metz,10/16/2016,28588
M. Lopez,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,substitute,Marseille,home,Metz,10/16/2016,28588
T. Hubocan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Marseille,home,Metz,10/16/2016,28588
Y. Pelé,0,0,0,0,0,0,0,0,7,90,0,0,0,0,1,0,0,goalkeeper,Marseille,home,Metz,10/16/2016,28588
Doria,11,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Marseille,home,Metz,10/16/2016,28588
H. Bedimo,3,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Marseille,home,Metz,10/16/2016,28588
Hiroki Sakai,6,0,3,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Marseille,home,Metz,10/16/2016,28588
R. Fanni,3,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Marseille,home,Metz,10/16/2016,28588
B. Sarr,0,0,0,0,1,0,0,0,0,64,27,0,0,3,0,0,0,midfielder,Marseille,home,Metz,10/16/2016,28588
C. N'Jie,0,0,2,0,0,0,0,0,0,89,36,0,0,4,0,0,0,midfielder,Marseille,home,Metz,10/16/2016,28588
F. Thauvin,0,2,1,0,0,0,0,0,0,90,46,0,0,1,0,0,0,midfielder,Marseille,home,Metz,10/16/2016,28588
Lass Diarra,0,0,3,0,2,0,0,0,0,90,82,0,0,0,0,0,1,midfielder,Marseille,home,Metz,10/16/2016,28588
W. Vainqueur,0,0,1,0,1,0,0,0,0,70,62,0,0,1,0,0,0,midfielder,Marseille,home,Metz,10/16/2016,28588
B. Gomis,0,0,2,0,3,1,0,0,0,90,20,0,0,4,0,0,0,forward,Marseille,home,Metz,10/16/2016,28588
H. Diallo,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Metz,away,Marseille,10/16/2016,28588
Ismaila Sarr,0,0,1,0,1,0,0,0,0,27,0,0,0,0,0,0,0,substitute,Metz,away,Marseille,10/16/2016,28588
K. Lejeune,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,substitute,Metz,away,Marseille,10/16/2016,28588
T. Didillon,0,0,0,0,0,0,0,1,8,90,0,0,0,0,6,0,0,goalkeeper,Metz,away,Marseille,10/16/2016,28588
B. Assou-Ekotto,5,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Metz,away,Marseille,10/16/2016,28588
G. Milan,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Metz,away,Marseille,10/16/2016,28588
I. Balliu,6,0,1,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Metz,away,Marseille,10/16/2016,28588
M. Bisevac,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Metz,away,Marseille,10/16/2016,28588
C. Philipps,0,0,2,0,3,0,0,0,0,90,35,0,0,0,0,0,1,midfielder,Metz,away,Marseille,10/16/2016,28588
F. Mollet,0,1,0,0,1,0,0,0,0,49,23,0,0,0,0,0,0,midfielder,Metz,away,Marseille,10/16/2016,28588
G. Hein,0,0,0,0,0,0,0,0,0,63,27,0,0,0,0,0,0,midfielder,Metz,away,Marseille,10/16/2016,28588
G. Mandjeck,0,0,4,0,4,0,0,0,0,90,47,0,0,1,0,0,1,midfielder,Metz,away,Marseille,10/16/2016,28588
O. Nguette,0,0,0,0,2,0,0,0,0,78,19,0,0,1,0,0,0,midfielder,Metz,away,Marseille,10/16/2016,28588
M. Erdinc,0,0,0,0,1,0,0,0,0,90,13,0,0,3,0,0,0,forward,Metz,away,Marseille,10/16/2016,28588
Adama Traoré,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,substitute,Monaco,home,Montpellier,10/21/2016,0
Boschilia,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Monaco,home,Montpellier,10/21/2016,0
V. Germain,0,0,0,0,1,1,0,0,0,25,0,0,0,0,0,0,0,substitute,Monaco,home,Montpellier,10/21/2016,0
D. Subasic,0,0,0,0,0,0,0,2,7,90,0,0,0,0,1,0,0,goalkeeper,Monaco,home,Montpellier,10/21/2016,0
B. Mendy,6,0,2,0,1,0,0,0,0,90,0,0,0,0,0,0,0,defender,Monaco,home,Montpellier,10/21/2016,0
D. Sidibe,1,3,1,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Monaco,home,Montpellier,10/21/2016,0
Jemerson,4,0,2,0,1,1,0,0,0,90,0,0,0,1,0,2,1,defender,Monaco,home,Montpellier,10/21/2016,0
K. Glik,4,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Monaco,home,Montpellier,10/21/2016,0
Bernardo Silva,0,0,2,0,1,0,1,0,0,77,29,0,0,3,0,0,0,midfielder,Monaco,home,Montpellier,10/21/2016,0
Fabinho,0,0,4,0,0,0,0,0,0,90,63,0,0,0,0,0,0,midfielder,Monaco,home,Montpellier,10/21/2016,0
K. Mbappe,0,0,0,0,1,1,1,0,0,90,21,0,0,1,0,0,0,midfielder,Monaco,home,Montpellier,10/21/2016,0
T. Bakayoko,0,0,2,0,2,0,0,0,0,90,65,0,0,0,0,0,0,midfielder,Monaco,home,Montpellier,10/21/2016,0
T. Lemar,0,2,0,0,1,1,0,0,0,88,52,0,0,1,0,0,0,midfielder,Monaco,home,Montpellier,10/21/2016,0
Falcao,0,0,0,0,0,1,0,0,0,65,16,1,0,1,0,0,0,forward,Monaco,home,Montpellier,10/21/2016,0
K. Berigaud,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Montpellier,away,Monaco,10/21/2016,0
M. Poaty,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Montpellier,away,Monaco,10/21/2016,0
G. Jourdren,0,0,0,0,0,0,0,6,3,90,0,0,0,0,3,0,0,goalkeeper,Montpellier,away,Monaco,10/21/2016,0
E. Skhiri,2,0,1,0,0,0,0,0,0,77,0,0,0,0,0,2,0,defender,Montpellier,away,Monaco,10/21/2016,0
Hilton,16,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Montpellier,away,Monaco,10/21/2016,0
J. Roussillon,2,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Montpellier,away,Monaco,10/21/2016,0
M. Deplagne,1,0,0,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Montpellier,away,Monaco,10/21/2016,0
M. Sanson,0,1,0,0,3,0,0,0,0,90,30,0,0,2,0,0,0,midfielder,Montpellier,away,Monaco,10/21/2016,0
P. Lasne,0,0,3,0,2,0,0,0,0,68,25,0,0,0,0,0,0,midfielder,Montpellier,away,Monaco,10/21/2016,0
R. Boudebouz,0,0,0,2,4,2,0,0,0,90,43,1,0,4,0,0,0,midfielder,Montpellier,away,Monaco,10/21/2016,0
S. Sessegnon,0,1,1,0,0,0,0,0,0,90,42,0,0,0,0,0,0,midfielder,Montpellier,away,Monaco,10/21/2016,0
Y. Sylla,0,0,0,0,0,0,0,0,0,67,21,0,0,0,0,0,0,midfielder,Montpellier,away,Monaco,10/21/2016,0
S. Camara,0,0,2,0,3,0,0,0,0,90,21,0,0,2,0,0,0,forward,Montpellier,away,Monaco,10/21/2016,0
M. Valbuena,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Lyon,home,Guingamp,10/22/2016,0
Anthony Lopes,0,0,0,0,0,0,0,3,1,90,0,0,0,0,2,0,0,goalkeeper,Lyon,home,Guingamp,10/22/2016,0
M. Diakhaby,5,0,0,0,0,0,0,0,0,90,0,0,0,1,0,4,0,defender,Lyon,home,Guingamp,10/22/2016,0
M. Rybus,1,0,1,0,2,0,0,0,0,90,0,0,0,2,0,0,0,defender,Lyon,home,Guingamp,10/22/2016,0
N. Nkoulou,5,0,2,0,1,0,0,0,0,90,0,0,0,0,0,2,0,defender,Lyon,home,Guingamp,10/22/2016,0
Rafael,0,0,1,0,1,0,0,0,0,90,0,0,0,1,0,5,0,defender,Lyon,home,Guingamp,10/22/2016,0
C. Tolisso,0,0,2,0,0,0,0,0,0,90,69,0,0,2,0,0,1,midfielder,Lyon,home,Guingamp,10/22/2016,0
M. Gonalons,0,0,2,0,6,0,0,0,0,90,57,0,0,0,0,0,0,midfielder,Lyon,home,Guingamp,10/22/2016,0
S. Darder,0,0,1,0,1,0,0,0,0,68,35,0,0,3,0,0,0,midfielder,Lyon,home,Guingamp,10/22/2016,0
A. Lacazette,0,1,0,1,0,1,0,0,0,90,39,1,0,4,0,0,0,forward,Lyon,home,Guingamp,10/22/2016,0
M. Cornet,0,0,0,0,1,0,0,0,0,90,21,0,0,0,0,0,0,forward,Lyon,home,Guingamp,10/22/2016,0
R. Ghezzal,0,8,1,0,7,0,0,0,0,90,44,0,0,2,0,0,0,forward,Lyon,home,Guingamp,10/22/2016,0
A. Mendy,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,substitute,Guingamp,away,Lyon,10/22/2016,0
B. Sankoh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Guingamp,away,Lyon,10/22/2016,0
L. Blas,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,substitute,Guingamp,away,Lyon,10/22/2016,0
K. Johnsson,0,0,0,0,0,0,0,1,11,90,0,0,0,0,5,0,0,goalkeeper,Guingamp,away,Lyon,10/22/2016,0
C. Kerbrat,8,0,2,0,1,0,0,0,0,90,0,0,0,1,0,5,1,defender,Guingamp,away,Lyon,10/22/2016,0
F. Marçal,7,0,3,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Guingamp,away,Lyon,10/22/2016,0
J. Ikoko,2,0,2,0,0,0,0,0,0,90,0,0,0,0,0,0,1,defender,Guingamp,away,Lyon,10/22/2016,0
J. Sorbon,9,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Guingamp,away,Lyon,10/22/2016,0
L. Deaux,0,0,4,0,1,0,0,0,0,90,28,0,0,0,0,0,0,midfielder,Guingamp,away,Lyon,10/22/2016,0
M. Diallo,0,0,3,0,1,0,0,0,0,65,14,0,0,0,0,0,1,midfielder,Guingamp,away,Lyon,10/22/2016,0
É. Didot,0,0,2,0,1,0,0,0,0,90,37,0,0,0,0,0,0,midfielder,Guingamp,away,Lyon,10/22/2016,0
J. Briand,0,0,0,0,1,0,2,0,0,89,11,0,0,1,0,0,0,forward,Guingamp,away,Lyon,10/22/2016,0
M. Coco,0,0,2,0,2,2,0,0,0,84,16,0,0,2,0,0,0,forward,Guingamp,away,Lyon,10/22/2016,0
Y. Salibur,0,5,2,0,1,1,0,0,0,90,23,0,0,1,0,0,0,forward,Guingamp,away,Lyon,10/22/2016,0
D. Nwakaeme,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,substitute,Angers,home,Toulouse,10/22/2016,11777
G. Sunu,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,substitute,Angers,home,Toulouse,10/22/2016,11777
N. Pepe,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,substitute,Angers,home,Toulouse,10/22/2016,11777
M. Michel,0,0,0,0,0,0,0,0,4,90,0,0,0,0,2,0,0,goalkeeper,Angers,home,Toulouse,10/22/2016,11777
Ismael Traoré,6,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Angers,home,Toulouse,10/22/2016,11777
P. Martinez,0,0,1,0,4,0,0,0,0,90,0,0,0,0,0,5,1,defender,Angers,home,Toulouse,10/22/2016,11777
R. Thomas,8,0,0,0,0,0,0,0,0,90,0,0,0,0,0,3,0,defender,Angers,home,Toulouse,10/22/2016,11777
Y. Andreu,1,0,1,0,0,0,0,0,0,90,0,0,0,1,0,1,0,defender,Angers,home,Toulouse,10/22/2016,11777
B. Santamaria,0,0,2,0,3,0,0,0,0,90,58,0,0,1,0,0,0,midfielder,Angers,home,Toulouse,10/22/2016,11777
Cheikh Ndoye,0,0,4,0,1,0,0,0,0,90,34,0,0,2,0,0,0,midfielder,Angers,home,Toulouse,10/22/2016,11777
T. Mangani,0,4,2,0,1,0,0,0,0,90,75,0,0,0,0,0,1,midfielder,Angers,home,Toulouse,10/22/2016,11777
F. Diedhiou,0,0,1,0,1,0,0,0,0,83,17,0,0,2,0,0,0,forward,Angers,home,Toulouse,10/22/2016,11777
K. Toko Ekambi,0,0,2,0,0,0,0,0,0,67,20,0,0,0,0,0,0,forward,Angers,home,Toulouse,10/22/2016,11777
P. Capelle,0,0,0,0,0,0,0,0,0,77,28,0,0,1,0,0,0,forward,Angers,home,Toulouse,10/22/2016,11777
I. Sangare,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Toulouse,away,Angers,10/22/2016,11777
Somália,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,substitute,Toulouse,away,Angers,10/22/2016,11777
Y. Bodiger,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,1,substitute,Toulouse,away,Angers,10/22/2016,11777
A. Lafont,0,0,0,0,0,0,0,0,8,90,0,0,0,0,3,0,0,goalkeeper,Toulouse,away,Angers,10/22/2016,11777
C. Jullien,4,0,1,0,2,0,0,0,0,90,0,0,0,0,0,1,0,defender,Toulouse,away,Angers,10/22/2016,11777
F. Moubandje,2,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Toulouse,away,Angers,10/22/2016,11777
I. Diop,4,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Toulouse,away,Angers,10/22/2016,11777
S. Yago,3,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Toulouse,away,Angers,10/22/2016,11777
A. Blin,0,0,1,0,4,0,0,0,0,90,53,0,0,0,0,0,1,midfielder,Toulouse,away,Angers,10/22/2016,11777
I. Sylla,0,0,2,0,0,0,0,0,0,90,30,0,0,1,0,0,1,midfielder,Toulouse,away,Angers,10/22/2016,11777
J. Durmaz,0,0,2,0,3,0,0,0,0,68,29,0,0,2,0,0,1,midfielder,Toulouse,away,Angers,10/22/2016,11777
O. Toivonen,0,0,1,0,1,0,0,0,0,64,26,0,0,0,0,0,0,midfielder,Toulouse,away,Angers,10/22/2016,11777
Ó. Trejo,0,2,2,0,2,0,0,0,0,89,70,0,0,0,0,0,0,midfielder,Toulouse,away,Angers,10/22/2016,11777
M. Braithwaite,0,0,0,0,1,0,0,0,0,90,19,0,0,1,0,0,0,forward,Toulouse,away,Angers,10/22/2016,11777
G. Laborde,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,substitute,Bordeaux,home,Nancy,10/22/2016,20853
G. Sertic,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,substitute,Bordeaux,home,Nancy,10/22/2016,20853
Isaac Kiese Thelin,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,substitute,Bordeaux,home,Nancy,10/22/2016,20853
C. Carrasso,0,0,0,0,0,0,0,1,9,89,0,0,0,0,2,0,0,goalkeeper,Bordeaux,home,Nancy,10/22/2016,20853
D. Contento,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,4,0,defender,Bordeaux,home,Nancy,10/22/2016,20853
I. Lewczuk,4,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Bordeaux,home,Nancy,10/22/2016,20853
N. Pallois,8,1,2,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Bordeaux,home,Nancy,10/22/2016,20853
Y. Sabaly,2,0,1,0,1,0,0,0,0,90,0,0,0,1,0,4,0,defender,Bordeaux,home,Nancy,10/22/2016,20853
A. Ounas,0,0,2,0,3,0,0,0,0,90,29,0,0,2,0,0,1,midfielder,Bordeaux,home,Nancy,10/22/2016,20853
J. Plasil,0,0,2,0,3,0,1,0,0,90,54,0,0,0,0,0,0,midfielder,Bordeaux,home,Nancy,10/22/2016,20853
J. Toulalan,0,0,0,0,1,0,0,0,0,78,68,0,0,0,0,0,0,midfielder,Bordeaux,home,Nancy,10/22/2016,20853
Malcom,0,3,0,0,1,0,0,0,0,90,33,0,0,0,0,0,0,midfielder,Bordeaux,home,Nancy,10/22/2016,20853
D. Rolan,0,0,1,0,4,0,0,0,0,72,26,0,0,2,0,0,0,forward,Bordeaux,home,Nancy,10/22/2016,20853
J. Menez,0,1,1,0,1,1,0,0,0,81,23,0,0,1,0,0,0,forward,Bordeaux,home,Nancy,10/22/2016,20853
A. Robic,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,substitute,Nancy,away,Bordeaux,10/22/2016,20853
Junior Dalé,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,substitute,Nancy,away,Bordeaux,10/22/2016,20853
G. N'Dy Assembe,0,0,0,0,0,0,0,1,13,90,0,0,0,0,1,0,0,goalkeeper,Nancy,away,Bordeaux,10/22/2016,20853
C. Lenglet,7,0,3,0,0,0,0,0,0,90,0,0,0,0,0,3,1,defender,Nancy,away,Bordeaux,10/22/2016,20853
E. Cabaco,4,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,defender,Nancy,away,Bordeaux,10/22/2016,20853
J. Cetout,1,0,2,0,0,0,0,0,0,90,0,0,0,0,0,2,0,defender,Nancy,away,Bordeaux,10/22/2016,20853
T. Badila,6,0,2,0,0,0,0,0,0,90,0,0,0,1,0,4,0,defender,Nancy,away,Bordeaux,10/22/2016,20853
Alou Diarra,0,0,3,0,3,0,0,0,0,90,31,0,0,1,0,0,1,midfielder,Nancy,away,Bordeaux,10/22/2016,20853
B. Pedretti,0,4,1,0,0,0,1,0,0,90,48,0,0,0,0,0,0,midfielder,Nancy,away,Bordeaux,10/22/2016,20853
V. Marchetti,0,0,3,0,2,0,0,0,0,90,28,0,0,3,0,0,1,midfielder,Nancy,away,Bordeaux,10/22/2016,20853
A. Coulibaly,0,0,0,0,0,0,0,0,0,74,13,0,0,1,0,0,0,forward,Nancy,away,Bordeaux,10/22/2016,20853
A. Koura,0,0,0,0,2,1,0,0,0,90,10,0,0,2,0,0,0,forward,Nancy,away,Bordeaux,10/22/2016,20853
I. Dia,0,0,1,0,5,0,0,0,0,86,13,0,0,0,0,0,0,forward,Nancy,away,Bordeaux,10/22/2016,20853
J. Bela,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,substitute,Dijon,home,Lorient,10/22/2016,8558
J. Tavares,0,0,1,0,1,0,0,0,0,45,0,0,0,0,0,0,0,substitute,Dijon,home,Lorient,10/22/2016,8558
Y. Riviere,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,substitute,Dijon,home,Lorient,10/22/2016,8558
B. Reynet,0,0,0,0,0,0,0,0,5,90,0,0,0,0,5,0,0,goalkeeper,Dijon,home,Lorient,10/22/2016,8558
F. Chafik,0,0,0,0,2,0,0,0,0,90,0,0,0,1,0,3,0,defender,Dijon,home,Lorient,10/22/2016,8558
J. Loties,7,0,2,0,2,1,0,0,0,90,0,0,0,1,0,0,0,defender,Dijon,home,Lorient,10/22/2016,8558
Q. Bernard,2,0,0,0,2,0,0,0,0,90,0,0,0,0,0,4,0,defender,Dijon,home,Lorient,10/22/2016,8558
Á. Lang,4,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,defender,Dijon,home,Lorient,10/22/2016,8558
A. Belmonte,0,0,0,0,0,0,0,0,0,45,31,0,0,0,0,0,0,midfielder,Dijon,home,Lorient,10/22/2016,8558
J. Gastien,0,0,1,0,1,0,0,0,0,90,64,0,0,0,0,0,0,midfielder,Dijon,home,Lorient,10/22/2016,8558
M. Abeid,0,1,2,0,2,0,0,0,0,90,66,0,0,0,0,0,0,midfielder,Dijon,home,Lorient,10/22/2016,8558
F. Sammaritano,0,2,0,0,2,0,0,0,0,82,37,0,0,2,0,0,0,forward,Dijon,home,Lorient,10/22/2016,8558
L. Diony,0,0,1,0,0,0,0,0,0,89,29,0,0,1,0,0,0,forward,Dijon,home,Lorient,10/22/2016,8558
P. Lees-Melou,0,0,0,0,2,0,0,0,0,90,43,0,0,3,0,0,0,forward,Dijon,home,Lorient,10/22/2016,8558
Cafú,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,substitute,Lorient,away,Dijon,10/22/2016,8558
P. Hamel,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,substitute,Lorient,away,Dijon,10/22/2016,8558
R. Philippoteaux,0,0,2,0,0,0,0,0,0,28,0,0,0,0,0,0,0,substitute,Lorient,away,Dijon,10/22/2016,8558
B. Lecomte,0,0,0,0,0,0,0,1,5,90,0,0,0,0,2,0,0,goalkeeper,Lorient,away,Dijon,10/22/2016,8558
M. Ciani,13,0,0,0,1,0,0,0,0,90,0,0,0,2,0,4,0,defender,Lorient,away,Dijon,10/22/2016,8558
S. Moreira,4,0,0,0,1,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lorient,away,Dijon,10/22/2016,8558
V. Le Goff,1,0,1,0,0,0,0,0,0,90,0,0,0,0,0,1,0,defender,Lorient,away,Dijon,10/22/2016,8558
Z. Toure,6,0,1,0,0,0,0,0,0,90,0,0,0,2,0,3,0,defender,Lorient,away,Dijon,10/22/2016,8558
A. Mvuemba,0,5,0,1,1,0,0,0,0,85,50,0,0,1,0,0,0,midfielder,Lorient,away,Dijon,10/22/2016,8558
F. Bellugou,0,0,3,0,0,0,0,0,0,78,36,0,0,1,0,0,0,midfielder,Lorient,away,Dijon,10/22/2016,8558
M. Fofana,0,0,2,0,0,0,0,0,0,62,15,0,0,0,0,0,0,midfielder,Lorient,away,Dijon,10/22/2016,8558
M. Guendouzi,0,0,2,0,0,0,0,0,0,90,25,0,0,2,0,0,1,midfielder,Lorient,away,Dijon,10/22/2016,8558
M. Mara,0,0,1,0,1,0,0,0,0,90,30,0,0,0,0,0,0,midfielder,Lorient,away,Dijon,10/22/2016,8558
